Restio_fusiformis	3
Restio_hystrix	3
Restio_inconspicuus	3
Restio_ingens	3
Restio_insignis	3
Restio_karooicus	3
Restio_laniger	3
Restio_levynsiae	3
Restio_longiaristatus	3
Restio_luxurians	3
Restio_macer3	3
Restio_marlothii	3
Restio_monostylis	3
Restio_muirii	3
Restio_nanus	3
Restio_nodosus	3
Restio_obscurus	3
Restio_occultus	3
Restio_ocreatus	3
Restio_pachystachyus	3
Restio_papyraceus	3
Restio_parthenocarpos	3
Restio_parvispiculus	3
Restio_peculiaris	3
Restio_pedicellatus	3
Restio_pillansii	3
Restio_pulvinatus	3
Restio_pumilus	3
Restio_pygmaeus	3
Restio_ramosissimus	3
Restio_rigidus	3
Restio_rudolfii2	3
Restio_secundus	3
Restio_sejunctus	3
Restio_setiger	3
Restio_sieberi	3
Restio_similis	3
Restio_singularis	3
Restio_stokoei	3
Restio_strictus	3
Restio_strobilifer	3
Restio_subverticellatus	3
Restio_tuberculatus	3
Restio_unispicatus	3
Restio_vallis_simius	3
Restio_versatilis	3
Restio_villosus	3
Restio_vimineus	3
Restio_virgeus	3
Restio_wittebergensis	3
Restio_zwartbergensis	3
Rhodocoma_alpina	3
Rhodocoma_arida	3
Rhodocoma_capensis	3
Rhodocoma_foliosa	3
Rhodocoma_fruticosa	3
Rhodocoma_gigantea	3
Rhodocoma_vleibergensis	3
Staberoha_aemula	3
Staberoha_banksii	3
Staberoha_cernua	3
Staberoha_ornata	3
Staberoha_remota	3
Staberoha_stokoei	3
Staberoha_vaginata	3
Thamnochortus_acuminatus	3
Thamnochortus_arenarius	3
Thamnochortus_cinereus	3
Thamnochortus_glaber	3
Thamnochortus_karooica	3
Thamnochortus_levynsiae	3
Thamnochortus_lucens	3
Thamnochortus_nutans	3
Thamnochortus_papyraceus	3
Thamnochortus_platypteris	3
Thamnochortus_pulcher	3
Thamnochortus_rigidus	3
Thamnochortus_schlechteri	3
Thamnochortus_stokoei	3
Willdenowia_arescens	3
Willdenowia_bolusii	3
Willdenowia_glomerata	3
Willdenowia_humilis	3
Willdenowia_purpurea	3
Willdenowia_stokoei	3
Willdenowia_sulcata	3
Willdenowia_teres	3
Elegia_altigena	?
Platycaulos_galpinii	?
Platycaulos_mahonii_ssp_mahonii	?
Platycaulos_mlanjiensis	?
Platycaulos_quartziticola	?
Re_sp_affp	?
Restio_cymosus	?
Restio_diffusus	?
Restio_nubigenus	?
Restio_patens	?
Restio_schoenoides	?
Restio_sp	?
Restio_tetragonus	?
Restio_venustulus	?
Restio_zuluensis	?
